---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,ArmorType,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,SoundTransmitterType,KnockbackResponseWeapon,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,CoolDownTime,ReuseTime,SelectionWeight,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackOffenseBasicOnBlock,KnockbackOffenseSpecialOnBlock,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,RepairXP,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID,WarPaintID,StaminaCostMultiplier,StaminaClimbingCostMultiplier,LeavesGhostItem,DLCPackage,SpawnTemplateID
52434,"NSLOCTEXT("""", ""ItemTable_52434_Name"", ""Flawless Stygian Raider Greaves"")","NSLOCTEXT("""", ""ItemTable_52434_ShortDesc"", ""Greaves worn by Stygian soldiers on raids"")","NSLOCTEXT("""", ""ItemTable_52434_LongDesc"", ""Ware the dust is a common farewell among the farmers of the meadowlands of Shem. It\'s meaning is simple - if you see a cloud of dust from the south, then Stygian Raiders are on their way.\n\nThough the river Styx forms the natural border between Stygia and Shem, the Stygians delight in raiding their northern neighbor for slaves and riches.\n\nThough King Cstephon III of Stygia disavows the raiders each time, those who have observed the raids note that the raiders act with militant discipline and do not rape, and pillage as normal raiders are wont to do.\n\nThese greaves protect the front of the legs from attack, while remaining open at the rear to keep the wearer cool in the scorching Stygian sun."")","/Game/UI/Textures/Icons/icon_stygian_M_bottom.icon_stygian_M_bottom","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","66.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","12.400000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","810.000000","0","0","0","11062","8","1","0","0","0","0","0","0","228.000000","NSLOCTEXT("""", ""ItemTable_52434_FirstModifier"", ""Mid Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_52434_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52434_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52434_FourthModifier"", ""Bonus Accuracy"")","0","0","0.000000","65","0","None","-1","-1","0.062500","0.250000","False","None","None"
52435,"NSLOCTEXT("""", ""ItemTable_52435_Name"", ""Flawless Stygian Raider Sandals"")","NSLOCTEXT("""", ""ItemTable_52435_ShortDesc"", ""Sandals worn by Stygian soldiers on raids"")","NSLOCTEXT("""", ""ItemTable_52435_LongDesc"", ""Ware the dust is a common farewell among the farmers of the meadowlands of Shem. It\'s meaning is simple - if you see a cloud of dust from the south, then Stygian Raiders are on their way.\n\nThough the river Styx forms the natural border between Stygia and Shem, the Stygians delight in raiding their northern neighbor for slaves and riches.\n\nThough King Cstephon III of Stygia disavows the raiders each time, those who have observed the raids note that the raiders act with militant discipline and do not rape, and pillage as normal raiders are wont to do.\n\nThese sandals lace along the length of the calf, allowing the wearer freedom of movement while protecting the front of the leg."")","/Game/UI/Textures/Icons/icon_stygian_M_boots.icon_stygian_M_boots","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","26.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","4.960000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","540.000000","0","0","0","11062","6","1","0","0","0","0","0","0","184.000000","NSLOCTEXT("""", ""ItemTable_52435_FirstModifier"", ""Mid Grade Flawless"")","NSLOCTEXT("""", ""ItemTable_52435_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52435_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52435_FourthModifier"", ""Bonus Accuracy"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
52436,"NSLOCTEXT("""", ""ItemTable_52436_Name"", ""Kambujan Shaman Helm"")","NSLOCTEXT("""", ""ItemTable_52436_ShortDesc"", ""A horned helm worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52436_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west.\n\nThe helm is more intimidating than protective, modelled on the blasphemous shapes of a heinous demonic entity. Known as Tim."")","/Game/UI/Textures/Icons/icon_druid_headDress.icon_druid_headDress","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","35.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","11.030000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","290.000000","0","0","0","12012","5","1","0","0","0","0","0","0","112.000000","NSLOCTEXT("""", ""ItemTable_52436_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_52436_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52436_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52436_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.050000","0.200000","False","None","None"
52437,"NSLOCTEXT("""", ""ItemTable_52437_Name"", ""Kambujan Shaman Chestpiece"")","NSLOCTEXT("""", ""ItemTable_52437_ShortDesc"", ""A chestpiece worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52437_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/icon_druid_chest.icon_druid_chest","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","61.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","19.290001","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","430.000000","0","0","0","12012","10","1","0","0","0","0","0","0","140.000000","NSLOCTEXT("""", ""ItemTable_52437_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_52437_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52437_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52437_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.087500","0.350000","False","None","None"
52438,"NSLOCTEXT("""", ""ItemTable_52438_Name"", ""Kambujan Shaman Gloves"")","NSLOCTEXT("""", ""ItemTable_52438_ShortDesc"", ""Gloves worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52438_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/icon_druid_handWraps.icon_druid_handWraps","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","17.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","5.510000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","290.000000","0","0","0","12012","5","1","0","0","0","0","0","0","80.000000","NSLOCTEXT("""", ""ItemTable_52438_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_52438_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52438_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52438_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
52439,"NSLOCTEXT("""", ""ItemTable_52439_Name"", ""Kambujan Shaman Wrap"")","NSLOCTEXT("""", ""ItemTable_52439_ShortDesc"", ""A wrap worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52439_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/icon_druid_bottom.icon_druid_bottom","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","43.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","13.780000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","430.000000","0","0","0","12012","8","1","0","0","0","0","0","0","112.000000","NSLOCTEXT("""", ""ItemTable_52439_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_52439_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52439_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52439_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.062500","0.250000","False","None","None"
52440,"NSLOCTEXT("""", ""ItemTable_52440_Name"", ""Kambujan Shaman Boots"")","NSLOCTEXT("""", ""ItemTable_52440_ShortDesc"", ""Boots worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52440_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/icon_druid_boots.icon_druid_boots","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","17.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","5.510000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","290.000000","0","0","0","12012","5","1","0","0","0","0","0","0","80.000000","NSLOCTEXT("""", ""ItemTable_52440_FirstModifier"", ""Low Grade"")","NSLOCTEXT("""", ""ItemTable_52440_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52440_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52440_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
52441,"NSLOCTEXT("""", ""ItemTable_52441_Name"", ""Exceptional Kambujan Shaman Helm"")","NSLOCTEXT("""", ""ItemTable_52441_ShortDesc"", ""A horned helm worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52441_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west.\n\nThe helm is more intimidating than protective, modelled on the blasphemous shapes of a heinous demonic entity. Known as Tim."")","/Game/UI/Textures/Icons/icon_druid_headDress.icon_druid_headDress","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","40.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","10.470000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","325.000000","0","0","0","12012","7","1","0","0","0","0","0","0","128.000000","NSLOCTEXT("""", ""ItemTable_52441_FirstModifier"", ""Low Grade Exceptional"")","NSLOCTEXT("""", ""ItemTable_52441_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52441_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52441_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.050000","0.200000","False","None","None"
52442,"NSLOCTEXT("""", ""ItemTable_52442_Name"", ""Exceptional Kambujan Shaman Chestpiece"")","NSLOCTEXT("""", ""ItemTable_52442_ShortDesc"", ""A chestpiece worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52442_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/icon_druid_chest.icon_druid_chest","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","69.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","18.330000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","485.000000","0","0","0","12012","11","1","0","0","0","0","0","0","148.000000","NSLOCTEXT("""", ""ItemTable_52442_FirstModifier"", ""Low Grade Exceptional"")","NSLOCTEXT("""", ""ItemTable_52442_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52442_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52442_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.087500","0.350000","False","None","None"
52443,"NSLOCTEXT("""", ""ItemTable_52443_Name"", ""Exceptional Kambujan Shaman Gloves"")","NSLOCTEXT("""", ""ItemTable_52443_ShortDesc"", ""Gloves worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52443_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/icon_druid_handWraps.icon_druid_handWraps","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","20.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","5.240000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","325.000000","0","0","0","12012","7","1","0","0","0","0","0","0","96.000000","NSLOCTEXT("""", ""ItemTable_52443_FirstModifier"", ""Low Grade Exceptional"")","NSLOCTEXT("""", ""ItemTable_52443_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52443_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52443_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.025000","0.100000","False","None","None"
52444,"NSLOCTEXT("""", ""ItemTable_52444_Name"", ""Exceptional Kambujan Shaman Wrap"")","NSLOCTEXT("""", ""ItemTable_52444_ShortDesc"", ""A wrap worn by the Shamans of Kambuja"")","NSLOCTEXT("""", ""ItemTable_52444_LongDesc"", ""The jungle-locked kingdom of Kambuja is mysterious to the inhabitants of the dreaming west. Unlike neighboring Vendhya, the locals do not welcome foreign trade and it is said that any merchant who sets themselves on the paths that lead into the jungle will never return.\n\nThis armor, then, is a rarity, made from a half-remembered glimpse of a Kambujan Shaman captured by the Vendhyans and put on display in the nations of the west."")","/Game/UI/Textures/Icons/icon_druid_bottom.icon_druid_bottom","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","49.000000","75","37","None","None","","0","False","0","0","0","0","0.000000","0.000000","13.090000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0.000000","0.000000","0","0","0","0","0","0","None","None","None","0","0","0","0.000000","0","485.000000","0","0","0","12012","11","1","0","0","0","0","0","0","136.000000","NSLOCTEXT("""", ""ItemTable_52444_FirstModifier"", ""Low Grade Exceptional"")","NSLOCTEXT("""", ""ItemTable_52444_SecondModifier"", ""Armor"")","NSLOCTEXT("""", ""ItemTable_52444_ThirdModifier"", ""Medium"")","NSLOCTEXT("""", ""ItemTable_52444_FourthModifier"", ""Bonus Strength"")","0","0","0.000000","65","0","None","-1","-1","0.062500","0.250000","False","None","None"
